UNB;Pedido;Data Pedido;Operacao;UNB Origem;Cod. PDV;Nome PDV;Setor;Alcada Anterior 1;Alcada Anterior 2;Alcada Anterior 3;Alcada Atual 1;Alcada Atual 2;Alcada Atual 3;Status Pedido;Aprovador 1;Decisao Alcada 1;Aprovador 2;Decisao Alcada 2;Aprovador 3;Decisao Alcada 3;Total Pedido;Total Cliente;Critica 1;Critica 2;Critica 3;Critica 4;Critica 5;Critica 6;Alcada Rejeicao;Critica Rejeicao;Produto;Quantidade;Unid. Venda;Preco Unitario;Preco S/ ADF;Minimo Politica;TTV Planejado;Valor Sugerido;Tabela Escalonada;Ocorrencia;Compra Media;Compra Media Ajustada;Volume Pedido;Volume Total;M1;M2;M3;M2/M3;Segmentada;Telemarketing;Data Liberacao;Hora Liberacao;Empresa Destino;Filial Destino;Justificativa Alcada 1;Justificativa Alcada 2;Justificativa Alcada 3;Codigo GV;Codigo PGV;Tipo Movimento;Embalagem;Unid. Venda Produto;Fator Conversão Pedido;Unid. Venda PGV;Fator Conversão PGV;Embalagem SIV;Origem Pedido;Desconto Algoritmo;Meta Algoritmo;Desc Disponível Padrão;Desc Disponível Ação;Desconto Algoritmo Aut;Código Ação Desconto Alg Fix;Crítica LC Vendas;St. Fat. Automático;Vendedor GCAD;Cod. Setor Atendimento;Tipo Setor Atendimento;Situação;Idade;Pedido Quebra Original;Fora de Rota;Desconto na Rota;Desconto Fora de Rota;Pedido Exceção;GUID Entrega Hércules;GUID Item Hércules;                                                                                                 
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  4293;         2;cx  ;   15,2500;   15,2500; 15,25;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0004293;051;182;cx  ;00012;cx  ;00012;269;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  8418;         2;cx  ;   25,8600;   25,8600; 25,86;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0008418;051;026;cx  ;00006;cx  ;00006;032;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  9084;         6;cx  ;   23,7600;   23,7600; 23,76;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0002286;051;032;cx  ;00012;cx  ;00024;005;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  9085;         3;cx  ;   23,7600;   23,7600; 23,76;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0002291;051;032;cx  ;00012;cx  ;00024;005;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075; 18152;         8;cx  ;   15,2500;   15,2500; 15,25;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0018152;051;182;cx  ;00012;cx  ;00012;269;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  8411;         2;cx  ;   25,8600;   25,8600; 25,86;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0008411;051;026;cx  ;00006;cx  ;00006;032;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  9087;         2;cx  ;   23,7600;   23,7600; 23,76;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0002287;051;032;cx  ;00012;cx  ;00024;005;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075; 18267;         3;cx  ;   15,2500;   15,2500; 15,25;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0018267;051;182;cx  ;00012;cx  ;00012;269;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075; 13061;         4;cx  ;   37,5700;   37,5700; 37,57;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0013061;051;028;cx  ;00012;cx  ;00012;058;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075;  8791;         3;cx  ;   37,5700;   37,5700; 37,57;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0008791;051;028;cx  ;00012;cx  ;00012;058;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075; 10631;         4;cx  ;   20,0100;   20,0100; 91,08;  0,00;  0,00;   4;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0010631;051;098;cx  ;00012;cx  ;00012;049;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505270;09/07/2026;     1;    ;  9455;   GRILETTO                         ;207;GAF  ;     ;     ;VD   ;     ;     ;Rejeitado;matheus    ;Rej ;           ;    ;           ;    ;    2.392,84;        0,00;075;   ;   ;   ;   ;   ;GAF  ;075; 11046;         5;cx  ;   11,8800;   11,8800; 91,08;  0,00;  0,00;   4;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;99/00/00/00/00/00/00;00/00/00/00/00/00/99;09/07/2026;16:41;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;002;0011046;051;098;cx  ;00012;cx  ;00012;049;B2BG                ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505381;09/07/2026;   115;    ; 10250;   ASSOPAZCA                        ;601;GAF  ;     ;     ;VD   ;     ;     ;Normal   ;patrick    ;Apr ;           ;    ;           ;    ;   63.400,00;  277.064,00;021;   ;   ;   ;   ;   ;     ;   ;   332;       400;un  ;  116,0000;  116,0000;116,00;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;00/00/00/00/01/00/00;00/00/00/00/00/00/99;09/07/2026;16:47;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;009;5000332;054;000;un  ;00001;un  ;00001;000;Digitado            ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505381;09/07/2026;   115;    ; 10250;   ASSOPAZCA                        ;601;GAF  ;     ;     ;VD   ;     ;     ;Normal   ;patrick    ;Apr ;           ;    ;           ;    ;   63.400,00;  277.064,00;021;   ;   ;   ;   ;   ;     ;   ;   331;       100;un  ;  170,0000;  170,0000;170,00;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;00/00/00/00/01/00/00;00/00/00/00/00/00/99;09/07/2026;16:47;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;009;5000331;054;000;un  ;00001;un  ;00001;000;Digitado            ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505364;09/07/2026;   115;    ; 10250;   ASSOPAZCA                        ;012;GAF  ;     ;     ;VD   ;     ;     ;Normal   ;matheus    ;Apr ;           ;    ;           ;    ;   60.864,00;  277.064,00;021;   ;   ;   ;   ;   ;     ;   ;   332;       384;un  ;  116,0000;  116,0000;116,00;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;00/00/00/00/01/00/00;00/00/00/00/00/00/99;09/07/2026;16:34;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;099;5000332;054;000;un  ;00001;un  ;00001;000;Digitado            ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
   1;505364;09/07/2026;   115;    ; 10250;   ASSOPAZCA                        ;012;GAF  ;     ;     ;VD   ;     ;     ;Normal   ;matheus    ;Apr ;           ;    ;           ;    ;   60.864,00;  277.064,00;021;   ;   ;   ;   ;   ;     ;   ;   331;        96;un  ;  170,0000;  170,0000;170,00;  0,00;  0,00;   0;                                                  ;     ;     ;     ;     ;                    ;                    ;                    ;                    ;00/00/00/00/01/00/00;00/00/00/00/00/00/99;09/07/2026;16:34;   ;    ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;                                                                                                                                                                                                                                                          ;099;5000331;054;000;un  ;00001;un  ;00001;000;Digitado            ;      0,00;Não;          0,0000;          0,0000;          0,0000;                                                                                      ;Não;                                             ;                              ;   ;                         ;Normal                     ; ;      ;N;N;N;N;                                        ;                                                                                     
